VDL_171,JaCoCo Ant Example,default,MethodsFromApacheMath,142,834,30,76,30,161,25,47,0,19
VDL_172,JaCoCo Ant Example,default,MethodsFromApacheMath,142,834,30,76,30,161,25,47,0,19
VDL_173,JaCoCo Ant Example,default,MethodsFromApacheMath,142,832,30,76,30,161,25,47,0,19
VDL_174,JaCoCo Ant Example,default,MethodsFromApacheMath,138,836,30,76,30,161,25,47,0,19
VDL_175,JaCoCo Ant Example,default,MethodsFromApacheMath,138,836,30,76,30,161,25,47,0,19
VDL_176,JaCoCo Ant Example,default,MethodsFromApacheMath,140,836,30,76,30,161,25,47,0,19
VDL_177,JaCoCo Ant Example,default,MethodsFromApacheMath,140,836,30,76,30,161,25,47,0,19
VDL_178,JaCoCo Ant Example,default,MethodsFromApacheMath,138,836,30,76,30,161,25,47,0,19
AOIS_481,JaCoCo Ant Example,default,MethodsFromApacheMath,142,837,30,76,30,161,25,47,0,19
AOIS_482,JaCoCo Ant Example,default,MethodsFromApacheMath,175,804,32,74,34,157,26,46,0,19
AOIS_483,JaCoCo Ant Example,default,MethodsFromApacheMath,142,837,30,76,30,161,25,47,0,19
AOIS_484,JaCoCo Ant Example,default,MethodsFromApacheMath,175,804,32,74,34,157,26,46,0,19
AOIS_489,JaCoCo Ant Example,default,MethodsFromApacheMath,142,837,30,76,30,161,25,47,0,19
AOIS_490,JaCoCo Ant Example,default,MethodsFromApacheMath,176,803,32,74,34,157,26,46,0,19
AOIS_491,JaCoCo Ant Example,default,MethodsFromApacheMath,142,837,30,76,30,161,25,47,0,19
AOIS_492,JaCoCo Ant Example,default,MethodsFromApacheMath,176,803,32,74,34,157,26,46,0,19
AOIS_493,JaCoCo Ant Example,default,MethodsFromApacheMath,142,837,30,76,30,161,25,47,0,19
AOIS_494,JaCoCo Ant Example,default,MethodsFromApacheMath,176,803,32,74,34,157,26,46,0,19
